"","id","region","plot_smpl","year","age","NDVI","aspect","dem","slope","soilfert","soiltext","map","mmp1","mmp7","pcv","apan","tmax01","tmin07","radtot_21jun","radtot_21dec","lat","lon"
"1573",357006,"CB","CB_120",2009,1.60164271047228,0.427825,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1574",357006,"CB","CB_120",2010,2.6009582477755,0.357025,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1575",357006,"CB","CB_120",2011,3.60027378507871,0.446,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1576",357006,"CB","CB_120",2012,4.59958932238193,0.450975,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1577",357006,"CB","CB_120",2013,5.60164271047228,0.36895,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1578",357006,"CB","CB_120",2014,6.6009582477755,0.42455,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1579",357006,"CB","CB_120",2015,7.60027378507871,0.39225,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1580",357006,"CB","CB_120",2016,8.59958932238193,0.408975,208.825322914472,1469.25224107201,13.88771340607,2.15457889364345,2.84542110635655,409.480313778839,2,60.077549216563,577.564318261043,1941.57548813651,20.4011447300025,2.7982253819462,2780.28247070312,9733.30078125,-32.41083333,19.18722222
"1581",359358,"CB","CB_23",2000,2.24229979466119,0.391025,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1582",359358,"CB","CB_23",2001,3.22245037645448,0.381666666666667,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1583",359358,"CB","CB_23",2002,4.24366872005476,0.38735,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1584",359358,"CB","CB_23",2003,5.24298425735797,0.390175,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1585",359358,"CB","CB_23",2004,6.24229979466119,0.38395,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1586",359358,"CB","CB_23",2005,7.24435318275154,0.371275,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1587",359358,"CB","CB_23",2006,8.24366872005476,0.41565,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1588",359358,"CB","CB_23",2007,9.24298425735797,0.41575,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1589",359358,"CB","CB_23",2008,0.59958932238193,0.2642,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1590",359358,"CB","CB_23",2009,1.60164271047228,0.428175,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1591",359358,"CB","CB_23",2010,2.6009582477755,0.44385,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1592",359358,"CB","CB_23",2011,3.60027378507871,0.409625,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1593",359358,"CB","CB_23",2012,4.59958932238193,0.455525,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1594",359358,"CB","CB_23",2013,5.60164271047228,0.509425,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
